cabinet_id,phone_number,address,locality,state,postcode,latitude,longitude,fnn,phone_attributes,source
02488980X2,0248898403,15 WEST PDE,HILL TOP,NSW,2575,-34.353146,150.49388,,,Tasmania Government LIST Telstra Payphones layer
02487105X2,0248712054,29 LYELL ST,MITTAGONG,NSW,2575,-34.44699,150.43186,,,Tasmania Government LIST Telstra Payphones layer
02487201X1,0248721398,REGENT ST,MITTAGONG,NSW,2575,-34.45247,150.44832,,,Tasmania Government LIST Telstra Payphones layer
02487205X2,0248721412,65 OLD HUME HWY,MITTAGONG,NSW,2575,-34.45066,150.44907,,,Tasmania Government LIST Telstra Payphones layer
02488392X2,0248839297,OLD HUME HWY,YERRINBOOL,NSW,2575,-34.37173,150.54346,,,Tasmania Government LIST Telstra Payphones layer
02486205X2,0248621844,4 WINGECARRIBEE ST,BOWRAL,NSW,2576,-34.478671,150.417708,,,Tasmania Government LIST Telstra Payphones layer
02486208X2,0248623034,11 MERRIGANG ST,BOWRAL,NSW,2576,-34.477882,150.418918,,,Tasmania Government LIST Telstra Payphones layer
02486211X2,0248621348,STATION ST,BOWRAL,NSW,2576,-34.47792,150.41696,,,Tasmania Government LIST Telstra Payphones layer
02486212X2,0248621968,RAILWAY PDE,BURRADOO,NSW,2576,-34.49422,150.39811,,,Tasmania Government LIST Telstra Payphones layer
02487710X2,0248771200,28 OLD HUME HWY,BERRIMA,NSW,2577,-34.489306,150.335701,,,Tasmania Government LIST Telstra Payphones layer
02488600X2,0248864241,2 HODDLE ST,BURRAWANG,NSW,2577,-34.59306,150.51634,,,Tasmania Government LIST Telstra Payphones layer
02488770X2,0248877242,NOWRA RD,FITZROY FALLS,NSW,2577,-34.64862,150.486348,,,Tasmania Government LIST Telstra Payphones layer
02446501X2,0244651514,151 MOSS VALE RD,KANGAROO VALLEY,NSW,2577,-34.73588,150.532863,,,Tasmania Government LIST Telstra Payphones layer
02486803X2,0248681054,8 YARRAWA ST,MOSS VALE,NSW,2577,-34.553275,150.364704,,,Tasmania Government LIST Telstra Payphones layer
02486804X2,0248681109,1 DONKIN AVE,MOSS VALE,NSW,2577,-34.550079,150.373413,,,Tasmania Government LIST Telstra Payphones layer
02486805X2,0248681254,ARGYLE RD,MOSS VALE,NSW,2577,-34.54794,150.3718,,,Tasmania Government LIST Telstra Payphones layer
02486807X2,0248681632,475 ARGYLE ST,MOSS VALE,NSW,2577,-34.551045,150.368531,,,Tasmania Government LIST Telstra Payphones layer
02486810X2,0248681091,17 CLARENCE ST,MOSS VALE,NSW,2577,-34.548721,150.373721,,,Tasmania Government LIST Telstra Payphones layer
02487712X2,0248771300,74 TAYLOR AVE,NEW BERRIMA,NSW,2577,-34.50533,150.33702,,,Tasmania Government LIST Telstra Payphones layer
02488500X2,0248851200,77 HODDLE ST,ROBERTSON,NSW,2577,-34.589207,150.595922,,,Tasmania Government LIST Telstra Payphones layer
02486800X2,0248681032,7390 ILLAWARRA HWY,SUTTON FOREST,NSW,2577,-34.570212,150.318237,,,Tasmania Government LIST Telstra Payphones layer
02488360X2,0248836001,5 CHURCH ST,BUNDANOON,NSW,2578,-34.65659,150.299399,,,Tasmania Government LIST Telstra Payphones layer
02488340X2,0248834241,MIDDLE RD,EXETER,NSW,2579,-34.61311,150.31686,,,Tasmania Government LIST Telstra Payphones layer
02484113X2,0248411700,75 GEORGE ST,MARULAN,NSW,2579,-34.711507,150.006543,,,Tasmania Government LIST Telstra Payphones layer
02488440X2,0248844200,901 PENROSE RD,PENROSE,NSW,2579,-34.67255,150.21245,,,Tasmania Government LIST Telstra Payphones layer
02484100X2,0248410200,HIGHLAND WAY,TALLONG,NSW,2579,-34.718451,150.086351,,,Tasmania Government LIST Telstra Payphones layer
02488441X2,0248844341,67 RAILWAY PDE,WINGELLO,NSW,2579,-34.69281,150.15767,,,Tasmania Government LIST Telstra Payphones layer
02484440X2,0248444201,18 GODERICH ST,BUNGONIA,NSW,2580,-34.85776,149.94495,,,Tasmania Government LIST Telstra Payphones layer
02482100X1,0248216565,130 GOLDSMITH ST,GOULBURN,NSW,2580,-34.74889,149.71304,,,Tasmania Government LIST Telstra Payphones layer
02482204X2,0448638753,165 AUBURN ST,GOULBURN,NSW,2580,-34.75498,149.71822,,,Tasmania Government LIST Telstra Payphones layer
02482208X1,0248225389,12 VERNER ST,GOULBURN,NSW,2580,-34.75743,149.718224,,,Tasmania Government LIST Telstra Payphones layer
02482214X2,0248222952,41 ELEANOR ST,GOULBURN,NSW,2580,-34.762172,149.72989,,,Tasmania Government LIST Telstra Payphones layer
02482215X2,0248222941,44 UNION ST,GOULBURN,NSW,2580,-34.744062,149.733596,,,Tasmania Government LIST Telstra Payphones layer
02482217X2,0248222414,50 PRINCE ST,GOULBURN,NSW,2580,-34.741841,149.716576,,,Tasmania Government LIST Telstra Payphones layer
02482221X2,0248222130,84 LANSDOWNE ST,GOULBURN,NSW,2580,-34.76672,149.70362,,,Tasmania Government LIST Telstra Payphones layer
02482225X2,0248221792,288 AUBURN ST,GOULBURN,NSW,2580,-34.752252,149.72032,,,Tasmania Government LIST Telstra Payphones layer
02482232X2,0248221160,75 GOLDSMITH ST,GOULBURN,NSW,2580,-34.749145,149.717673,,,Tasmania Government LIST Telstra Payphones layer
02482233X2,0248221154,57 QUEEN ST,GOULBURN,NSW,2580,-34.72648,149.74086,,,Tasmania Government LIST Telstra Payphones layer
02482238X2,0456051194,36 HOWARD BLV,GOULBURN,NSW,2580,-34.73317,149.72098,,,Tasmania Government LIST Telstra Payphones layer
02482239X2,0248228075,26 YARROWLOW ST,GOULBURN,NSW,2580,-34.72698,149.73366,,,Tasmania Government LIST Telstra Payphones layer
02482241X2,0248222134,64 COMBERMERE ST,GOULBURN,NSW,2580,-34.76011,149.704159,,,Tasmania Government LIST Telstra Payphones layer
02482242X2,0248221329,171 SLOAN ST,GOULBURN,NSW,2580,-34.75815,149.71919,,,Tasmania Government LIST Telstra Payphones layer
02482243X2,0248223172,3 MONTAGUE ST,GOULBURN,NSW,2580,-34.75528,149.71966,,,Tasmania Government LIST Telstra Payphones layer
02484900X2,0248494400,2 WALLIS ST,TARAGO,NSW,2580,-35.069738,149.654659,,,Tasmania Government LIST Telstra Payphones layer
02484020X2,0248402100,29 ORCHARD ST,TARALGA,NSW,2580,-34.404624,149.818985,,,Tasmania Government LIST Telstra Payphones layer
02484350X2,0248435998,45 VICTORIA ARCH DRV,WOMBEYAN CAVES,NSW,2580,-34.308764,149.969001,,,Tasmania Government LIST Telstra Payphones layer
02484800X2,0248480009,CHURCH ST,COLLECTOR,NSW,2581,-34.91235,149.43463,,,Tasmania Government LIST Telstra Payphones layer
02484500X2,0248456200,90 GUNNING ST,DALTON,NSW,2581,-34.72202,149.18181,,,Tasmania Government LIST Telstra Payphones layer
02484510X2,0248451398,90 YASS ST,GUNNING,NSW,2581,-34.782636,149.266226,,,Tasmania Government LIST Telstra Payphones layer
02622772X7,0262277291,32 FAGAN DRV,BOOKHAM,NSW,2582,-34.813496,148.64053,,,Tasmania Government LIST Telstra Payphones layer
02622760X2,0262276020,MONTEM ST,BOWNING,NSW,2582,-34.766384,148.819641,,,Tasmania Government LIST Telstra Payphones layer
02622781X1,0262278115,2373 BURRINJUCK RD,BURRINJUCK,NSW,2582,-34.981286,148.620702,,,Tasmania Government LIST Telstra Payphones layer
02622781X8,0262278120,2373 BURRINJUCK RD,BURRINJUCK,NSW,2582,-34.981286,148.620702,,,Tasmania Government LIST Telstra Payphones layer
02622756X2,0262275643,BARTON HWY,MURRUMBATEMAN,NSW,2582,-34.96919,149.0304,,,Tasmania Government LIST Telstra Payphones layer
02622796X2,0262279610,6490 WEE JASPER RD,WEE JASPER,NSW,2582,-35.110737,148.67829,,,Tasmania Government LIST Telstra Payphones layer
02622621X2,0262262075,63 LAIDLAW ST,YASS,NSW,2582,-34.82709,148.90944,,,Tasmania Government LIST Telstra Payphones layer
02622622X2,0262262121,93 MEEHAN ST,YASS,NSW,2582,-34.84218,148.911002,,,Tasmania Government LIST Telstra Payphones layer
02622624X2,0262262721,72 LEAD ST,YASS,NSW,2582,-34.843985,148.912628,,,Tasmania Government LIST Telstra Payphones layer
02483520X2,0248352200,23 BINDA ST,BIGGA,NSW,2583,-34.084798,149.150863,,,Tasmania Government LIST Telstra Payphones layer
02483560X2,0248356100,11 QUEEN ST,BINDA,NSW,2583,-34.32388,149.3629,,,Tasmania Government LIST Telstra Payphones layer
02483202X2,0248321698,83 GOULBURN ST,CROOKWELL,NSW,2583,-34.457589,149.469619,,,Tasmania Government LIST Telstra Payphones layer
02483700X2,0248373200,PEELWOOD RD,LAGGAN,NSW,2583,-34.403254,149.530387,,,Tasmania Government LIST Telstra Payphones layer
02483570X2,0248357200,22 RUGBY RD,RUGBY,NSW,2583,-34.39406,148.995,,,Tasmania Government LIST Telstra Payphones layer
02483450X2,0248345240,6 BATHURST ST,TUENA,NSW,2583,-34.016929,149.328061,,,Tasmania Government LIST Telstra Payphones layer
02622701X2,0262274201,37 FITZROY ST,BINALONG,NSW,2584,-34.670239,148.633951,,,Tasmania Government LIST Telstra Payphones layer
02638670X2,0263867200,BENT ST,GALONG,NSW,2585,-34.601057,148.557815,,,Tasmania Government LIST Telstra Payphones layer
02638530X2,0436385311,67 QUEEN ST,BOOROWA,NSW,2586,-34.438467,148.716063,,,Tasmania Government LIST Telstra Payphones layer
02638532X2,0436286719,52 COURT ST,BOOROWA,NSW,2586,-34.435894,148.722522,,,Tasmania Government LIST Telstra Payphones layer
02638561X2,0263856219,963 FROGMORE RD,FROGMORE,NSW,2586,-34.273025,148.840561,,,Tasmania Government LIST Telstra Payphones layer
02638460X2,0263846200,2471 MURRINGO GAP RD,MURRINGO,NSW,2586,-34.305765,148.519448,,,Tasmania Government LIST Telstra Payphones layer
02634522X2,0263452210,32 ALBERT ST,REIDS FLAT,NSW,2586,-34.13215,149.00722,,,Tasmania Government LIST Telstra Payphones layer
02638621X2,0263862301,63 ALBURY ST,HARDEN,NSW,2587,-34.555738,148.372389,,,Tasmania Government LIST Telstra Payphones layer
02638622X2,0263862701,32 NEILL ST,HARDEN,NSW,2587,-34.553712,148.36936,,,Tasmania Government LIST Telstra Payphones layer
02638430X2,0263843200,87 WOMBAT RD,WOMBAT,NSW,2587,-34.424385,148.244789,,,Tasmania Government LIST Telstra Payphones layer
02694325X2,0269432500,22 KING ST,WALLENDBEEN,NSW,2588,-34.523914,148.157628,,,Tasmania Government LIST Telstra Payphones layer
02694325X7,0269432501,26 OLYMPIC HWY,WALLENDBEEN,NSW,2588,-34.529101,148.162713,,,Tasmania Government LIST Telstra Payphones layer
02694344X2,0269434400,45 BAYLIS ST,BETHUNGRA,NSW,2590,-34.76141,147.857612,,,Tasmania Government LIST Telstra Payphones layer
02694204X2,0269421898,37 HURLEY ST,COOTAMUNDRA,NSW,2590,-34.642128,148.021268,,,Tasmania Government LIST Telstra Payphones layer
02694207X2,0269422521,2 WEISSEL PL,COOTAMUNDRA,NSW,2590,-34.629746,148.013953,,,Tasmania Government LIST Telstra Payphones layer
02694211X2,0269422254,78 HOVELL ST,COOTAMUNDRA,NSW,2590,-34.641246,148.030274,,,Tasmania Government LIST Telstra Payphones layer
02694212X2,0269421232,14 GUNDAGAI RD,COOTAMUNDRA,NSW,2590,-34.645412,148.029806,,,Tasmania Government LIST Telstra Payphones layer
02694214X2,0269421632,153 SUTTON ST,COOTAMUNDRA,NSW,2590,-34.647077,148.021498,,,Tasmania Government LIST Telstra Payphones layer
02694216X2,0269421854,92 COOPER ST,COOTAMUNDRA,NSW,2590,-34.639744,148.024795,,,Tasmania Government LIST Telstra Payphones layer
02694217X2,0269423894,31 BOURKE ST,COOTAMUNDRA,NSW,2590,-34.636855,148.025498,,,Tasmania Government LIST Telstra Payphones layer
02692454X2,0269245400,14 OLYMPIC HWY,ILLABO,NSW,2590,-34.814854,147.740267,,,Tasmania Government LIST Telstra Payphones layer
02638320X2,0263832250,1 WEEDALLION ST,BRIBBAREE,NSW,2594,-34.119419,147.879725,,,Tasmania Government LIST Telstra Payphones layer
02638360X2,0263836200,1313 MONTEAGLE RD,MONTEAGLE,NSW,2594,-34.188821,148.343116,,,Tasmania Government LIST Telstra Payphones layer
02638205X2,0263825552,61 LYNCH ST,YOUNG,NSW,2594,-34.31414,148.29795,,,Tasmania Government LIST Telstra Payphones layer
02638206X2,0263825553,78 MAIN ST,YOUNG,NSW,2594,-34.313219,148.295811,,,Tasmania Government LIST Telstra Payphones layer
02638213X2,0263825561,239 BOOROWA ST,YOUNG,NSW,2594,-34.312332,148.293138,,,Tasmania Government LIST Telstra Payphones layer
02638215X2,0263825563,86 ALLANAN ST,YOUNG,NSW,2594,-34.319685,148.288096,,,Tasmania Government LIST Telstra Payphones layer
02638216X2,0263825564,8 ZOUCH ST,YOUNG,NSW,2594,-34.310262,148.301612,,,Tasmania Government LIST Telstra Payphones layer
02628200X2,0262821321,7 DUFF PL,DEAKIN,NSW,2600,-35.31519,149.107839,,,Tasmania Government LIST Telstra Payphones layer
02628104X2,0436310574,29 BENTHAM ST,YARRALUMLA,NSW,2600,-35.307575,149.097294,,,Tasmania Government LIST Telstra Payphones layer
02624708X1,0262474634,148 BUNDA ST,CANBERRA,NSW,2601,-35.279785,149.132926,,,Tasmania Government LIST Telstra Payphones layer
02624918X2,0262497419,142 BUNDA ST,CANBERRA,NSW,2601,-35.278998,149.133192,,,Tasmania Government LIST Telstra Payphones layer
02625720X2,0262573849,61 NORTHBOURNE AVE,CANBERRA,NSW,2601,-35.277698,149.128657,,,Tasmania Government LIST Telstra Payphones layer
02625727X2,0262573702,61 NORTHBOURNE AVE,CANBERRA,NSW,2601,-35.277698,149.128657,,,Tasmania Government LIST Telstra Payphones layer
02625739X2,0436031832,222 CITY WLK,CANBERRA,NSW,2601,-35.28033,149.13253,,,Tasmania Government LIST Telstra Payphones layer
02625745X2,0262574169,20 ALLARA ST,CANBERRA,NSW,2601,-35.282659,149.133672,,,Tasmania Government LIST Telstra Payphones layer
02625748X2,0455991201,53 ALINGA ST,CANBERRA,NSW,2601,-35.278117,149.128346,,,Tasmania Government LIST Telstra Payphones layer
02625752X2,0262575318,61 NORTHBOURNE AVE,CANBERRA,NSW,2601,-35.277334,149.128838,,,Tasmania Government LIST Telstra Payphones layer
02625756X2,0262575137,38 MARCUS CLARKE ST,CANBERRA,NSW,2601,-35.278884,149.126207,,,Tasmania Government LIST Telstra Payphones layer
02625760X2,0436353461,148 CITY WLK,CANBERRA,NSW,2601,-35.278685,149.13091,,,Tasmania Government LIST Telstra Payphones layer
02625763X2,0436316897,2 EDGAR ST,AINSLIE,NSW,2602,-35.26267,149.14488,,,Tasmania Government LIST Telstra Payphones layer
02625721X2,0262573811,48 DICKSON PL,DICKSON,NSW,2602,-35.249836,149.139508,,,Tasmania Government LIST Telstra Payphones layer
02625722X2,0262573809,48 DICKSON PL,DICKSON,NSW,2602,-35.249836,149.139508,,,Tasmania Government LIST Telstra Payphones layer
02624814X2,0436483500,1 HACKETT PL,HACKETT,NSW,2602,-35.24836,149.16312,,,Tasmania Government LIST Telstra Payphones layer
02625740X2,0262574506,4 COLVILLE ST,LYNEHAM,NSW,2602,-35.24024,149.12482,,,Tasmania Government LIST Telstra Payphones layer
02625755X2,0262575233,78 WATTLE ST,LYNEHAM,NSW,2602,-35.25259,149.12469,,,Tasmania Government LIST Telstra Payphones layer
02625709X2,0262571499,8 MACPHERSON ST,O'CONNOR,NSW,2602,-35.263955,149.121839,,,Tasmania Government LIST Telstra Payphones layer
02624108X2,0436020131,1 WATSON PL,WATSON,NSW,2602,-35.23916,149.15325,,,Tasmania Government LIST Telstra Payphones layer
02629501X2,0262951854,2 BARKER ST,GRIFFITH,NSW,2603,-35.328597,149.142908,,,Tasmania Government LIST Telstra Payphones layer
02629507X2,0262952565,7 FRANKLIN ST,GRIFFITH,NSW,2603,-35.320231,149.134344,,,Tasmania Government LIST Telstra Payphones layer
02629518X2,0436122575,191 LA PEROUSE ST,RED HILL,NSW,2603,-35.340812,149.130861,,,Tasmania Government LIST Telstra Payphones layer
02629500X2,0262951298,82 GILES ST,KINGSTON,NSW,2604,-35.314746,149.141865,,,Tasmania Government LIST Telstra Payphones layer
02629502X1,0262951309,BURKE CRS,KINGSTON,NSW,2604,-35.31944,149.149314,,,Tasmania Government LIST Telstra Payphones layer
02629517X2,0262952509,59 BOOLIMBA CRS,NARRABUNDAH,NSW,2604,-35.332578,149.153316,,,Tasmania Government LIST Telstra Payphones layer
02628105X2,0262814109,38 CURTIN PL,CURTIN,NSW,2605,-35.32549,149.08284,,,Tasmania Government LIST Telstra Payphones layer
02628103X2,0262813702,28 GARRAN PL,GARRAN,NSW,2605,-35.34282,149.10868,,,Tasmania Government LIST Telstra Payphones layer
02628506X1,0262853324,77 YAMBA DRV,GARRAN,NSW,2605,-35.345854,149.101371,,,Tasmania Government LIST Telstra Payphones layer
02628512X1,0262854186,77 YAMBA DRV,GARRAN,NSW,2605,-35.345854,149.101371,,,Tasmania Government LIST Telstra Payphones layer
02628520X1,0262852581,77 YAMBA DRV,GARRAN,NSW,2605,-35.345607,149.100096,,,Tasmania Government LIST Telstra Payphones layer
02628203X2,0262823426,16 HUGHES PL,HUGHES,NSW,2605,-35.33341,149.09386,,,Tasmania Government LIST Telstra Payphones layer
02628201X2,0262824432,7 LYONS PL,LYONS,NSW,2606,-35.339469,149.076957,,,Tasmania Government LIST Telstra Payphones layer
02628109X2,0262814632,20 BRADLEY ST,PHILLIP,NSW,2606,-35.344462,149.087523,,,Tasmania Government LIST Telstra Payphones layer
02629005X2,0427497993,4 FARRER PL,FARRER,NSW,2607,-35.375625,149.101848,,,Tasmania Government LIST Telstra Payphones layer
02629001X2,0262861384,6 FARR PL,ISAACS,NSW,2607,-35.36658,149.11194,,,Tasmania Government LIST Telstra Payphones layer
02629000X2,0262867906,101 MAWSON DRV,MAWSON,NSW,2607,-35.364367,149.094216,,,Tasmania Government LIST Telstra Payphones layer
02629004X2,0262862845,70 HODGSON CRS,PEARCE,NSW,2607,-35.362741,149.081687,,,Tasmania Government LIST Telstra Payphones layer
02624906X1,0262497357,25 TERMINAL AVE,CANBERRA AIRPORT,NSW,2609,-35.307273,149.19001,,,Tasmania Government LIST Telstra Payphones layer
02623920X2,0262391350,8 GLADSTONE ST,FYSHWICK,NSW,2609,-35.323458,149.173328,,,Tasmania Government LIST Telstra Payphones layer
02623903X1,0262393186,250 CANBERRA AVE,SYMONSTON,NSW,2609,-35.33223,149.16461,,,Tasmania Government LIST Telstra Payphones layer
02623914X2,0262396564,189 NARRABUNDAH LA,SYMONSTON,NSW,2609,-35.348519,149.153325,,,Tasmania Government LIST Telstra Payphones layer
02628816X2,0262882054,8 DUFFY PL,DUFFY,NSW,2611,-35.33659,149.03279,,,Tasmania Government LIST Telstra Payphones layer
02628815X2,0262881321,14 FISHER SQ,FISHER,NSW,2611,-35.36201,149.057385,,,Tasmania Government LIST Telstra Payphones layer
02628806X2,0262883121,48 BLACKWOOD TCE,HOLDER,NSW,2611,-35.33647,149.044407,,,Tasmania Government LIST Telstra Payphones layer
02628804X2,0437116445,1 RIVETT PL,RIVETT,NSW,2611,-35.34692,149.03704,,,Tasmania Government LIST Telstra Payphones layer
02628700X1,0262875628,1437 COTTER RD,STROMLO,NSW,2611,-35.332,148.958894,,,Tasmania Government LIST Telstra Payphones layer
02623681X2,0262365110,5 KELVIN ST,URIARRA VILLAGE,NSW,2611,-35.2966,148.9256,,,Tasmania Government LIST Telstra Payphones layer
02628801X2,0428127952,1 WARAMANGA PL,WARAMANGA,NSW,2611,-35.35268,149.05912,,,Tasmania Government LIST Telstra Payphones layer
02624710X2,0262476564,7 ELOUERA ST,BRADDON,NSW,2612,-35.273455,149.132294,,,Tasmania Government LIST Telstra Payphones layer
02625744X2,0262574430,94 LOWANNA ST,BRADDON,NSW,2612,-35.264154,149.132893,,,Tasmania Government LIST Telstra Payphones layer
02625708X2,0262571864,24 BLAMEY PL,CAMPBELL,NSW,2612,-35.289415,149.154217,,,Tasmania Government LIST Telstra Payphones layer
02625743X2,0262574465,23 QUICK ST,CAMPBELL,NSW,2612,-35.274597,149.148087,,,Tasmania Government LIST Telstra Payphones layer
02625759X2,0262571730,23 QUICK ST,CAMPBELL,NSW,2612,-35.274597,149.148087,,,Tasmania Government LIST Telstra Payphones layer
02625734X2,0262573175,46 ELIMATTA ST,REID,NSW,2612,-35.2779,149.14065,,,Tasmania Government LIST Telstra Payphones layer
02625705X2,0262575497,177 NORTHBOURNE AVE,TURNER,NSW,2612,-35.26411,149.13133,,,Tasmania Government LIST Telstra Payphones layer
02625790X2,0262577475,85 NORTHBOURNE AVE,TURNER,NSW,2612,-35.27347,149.12945,,,Tasmania Government LIST Telstra Payphones layer
02625508X2,0262548954,78 HAWKER PL,HAWKER,NSW,2614,-35.243452,149.043273,,,Tasmania Government LIST Telstra Payphones layer
02625353X1,0262531771,15 JAMISON CNTR,MACQUARIE,NSW,2614,-35.25324,149.07075,,,Tasmania Government LIST Telstra Payphones layer
02625507X2,0262548859,15 SCULLIN PL,SCULLIN,NSW,2614,-35.23359,149.04015,,,Tasmania Government LIST Telstra Payphones layer
02625907X2,0262597981,20 KESTEVEN ST,FLOREY,NSW,2615,-35.226215,149.054964,,,Tasmania Government LIST Telstra Payphones layer
02625904X2,0262596834,4 DALEY CRS,FRASER,NSW,2615,-35.19289,149.04391,,,Tasmania Government LIST Telstra Payphones layer
02625400X2,0428742798,1 HIGGINS PL,HIGGINS,NSW,2615,-35.23108,149.02703,,,Tasmania Government LIST Telstra Payphones layer
02625403X2,0262542321,24 HARDWICK CRS,HOLT,NSW,2615,-35.22289,149.01976,,,Tasmania Government LIST Telstra Payphones layer
02625501X2,0262549037,16 HOLT PL,HOLT,NSW,2615,-35.224654,149.011643,,,Tasmania Government LIST Telstra Payphones layer
02625502X2,0262783446,24 HARDWICK CRS,HOLT,NSW,2615,-35.22289,149.01976,,,Tasmania Government LIST Telstra Payphones layer
02625400X1,0436307688,18 WANLISS ST,LATHAM,NSW,2615,-35.218408,149.032187,,,Tasmania Government LIST Telstra Payphones layer
02625908X2,0262592098,10 MELBA CCT,MELBA,NSW,2615,-35.20826,149.04889,,,Tasmania Government LIST Telstra Payphones layer
02625310X2,0262534391,62 EMU BANK PTH,BELCONNEN,NSW,2617,-35.238782,149.071372,,,Tasmania Government LIST Telstra Payphones layer
02625315X2,0262531397,CONDELL ST,BELCONNEN,NSW,2617,-35.244149,149.069295,,,Tasmania Government LIST Telstra Payphones layer
02625104X1,0262513143,10 HAYDON DRV,BRUCE,NSW,2617,-35.252932,149.090141,,,Tasmania Government LIST Telstra Payphones layer
02625113X1,0262519654,100 EASTERN VALLEY WAY,BRUCE,NSW,2617,-35.241861,149.074521,,,Tasmania Government LIST Telstra Payphones layer
02625332X1,0262534963,11 KIRINARI ST,BRUCE,NSW,2617,-35.238034,149.083565,,,Tasmania Government LIST Telstra Payphones layer
02625909X2,0262590387,13 HEYDON PL,EVATT,NSW,2617,-35.208902,149.073706,,,Tasmania Government LIST Telstra Payphones layer
02624104X2,0455156855,1 GWYDIR SQ,KALEEN,NSW,2617,-35.23414,149.10334,,,Tasmania Government LIST Telstra Payphones layer
02625802X2,0262589764,BENNETTS CL,MCKELLAR,NSW,2617,-35.217132,149.074461,,,Tasmania Government LIST Telstra Payphones layer
02623002X2,0262302602,3 VICTORIA ST,HALL,NSW,2618,-35.17048,149.07005,,,Tasmania Government LIST Telstra Payphones layer
02625502X1,0262559078,16 LIMESTONE DRV,JERRABOMBERRA,NSW,2619,-35.37973,149.20174,,,Tasmania Government LIST Telstra Payphones layer
02629924X2,0262998188,1 JERRABOMBERRA PKWY,JERRABOMBERRA,NSW,2619,-35.38575,149.20073,,,Tasmania Government LIST Telstra Payphones layer
02629904X2,0262994369,2 CREST RD,CRESTWOOD,NSW,2620,-35.34277,149.221112,,,Tasmania Government LIST Telstra Payphones layer
02623680X2,0262368110,35 CORK ST,GUNDAROO,NSW,2620,-35.02616,149.26592,,,Tasmania Government LIST Telstra Payphones layer
02629911X2,0262994396,86 FERGUS RD,KARABAR,NSW,2620,-35.36083,149.22419,,,Tasmania Government LIST Telstra Payphones layer
02629928X2,0262994394,34 QUEENBAR RD,KARABAR,NSW,2620,-35.371098,149.232428,,,Tasmania Government LIST Telstra Payphones layer
02623590X2,0262359110,RYRIE ST,MICHELAGO,NSW,2620,-35.70328,149.159342,,,Tasmania Government LIST Telstra Payphones layer
02628400X2,0262843910,16 GEORGE ST,OAKS ESTATE,NSW,2620,-35.340355,149.229465,,,Tasmania Government LIST Telstra Payphones layer
02628701X2,0262872579,2 PADDYS RIVER RD,PADDYS RIVER,NSW,2620,-35.32457,148.940176,,,Tasmania Government LIST Telstra Payphones layer
02629701X2,0262971078,189 CRAWFORD ST,QUEANBEYAN,NSW,2620,-35.352364,149.233517,,,Tasmania Government LIST Telstra Payphones layer
02629903X2,0262991104,134 CRAWFORD ST,QUEANBEYAN,NSW,2620,-35.349544,149.232039,,,Tasmania Government LIST Telstra Payphones layer
02629904X1,0262994023,139 MONARO ST,QUEANBEYAN,NSW,2620,-35.352444,149.235204,,,Tasmania Government LIST Telstra Payphones layer
02629912X2,0262994392,30 ROSS RD,QUEANBEYAN,NSW,2620,-35.346776,149.224905,,,Tasmania Government LIST Telstra Payphones layer
02629914X2,0262994388,251 CRAWFORD ST,QUEANBEYAN,NSW,2620,-35.353456,149.234487,,,Tasmania Government LIST Telstra Payphones layer
02629915X2,0262994381,36 LOWE ST,QUEANBEYAN,NSW,2620,-35.353784,149.23187,,,Tasmania Government LIST Telstra Payphones layer
02629916X2,0262994379,31 MACQUOID ST,QUEANBEYAN EAST,NSW,2620,-35.351398,149.240668,,,Tasmania Government LIST Telstra Payphones layer
02629930X2,0262994382,4 GILMORE PL,QUEANBEYAN WEST,NSW,2620,-35.35797,149.22071,,,Tasmania Government LIST Telstra Payphones layer
02623001X1,0262303517,47 BIDGES RD,SUTTON,NSW,2620,-35.19849,149.2267,,,Tasmania Government LIST Telstra Payphones layer
02623003X2,0262303241,1 VICTORIA ST,SUTTON,NSW,2620,-35.164332,149.252742,,,Tasmania Government LIST Telstra Payphones layer
02624102X1,0262418541,1246 FEDERAL HWY,SUTTON,NSW,2620,-35.20252,149.21276,,,Tasmania Government LIST Telstra Payphones layer
02623700X2,0262375110,11 NORTH ST,THARWA,NSW,2620,-35.508881,149.067496,,,Tasmania Government LIST Telstra Payphones layer
02623811X2,0262381319,45 GIBRALTAR ST,BUNGENDORE,NSW,2621,-35.254759,149.443761,,,Tasmania Government LIST Telstra Payphones layer
02484640X2,0248464010,5943 ARALUEN RD,ARALUEN,NSW,2622,-35.64316,149.81319,,,Tasmania Government LIST Telstra Payphones layer
02484221X2,0248422506,65 LASCELLES ST,BRAIDWOOD,NSW,2622,-35.44598,149.79896,,,Tasmania Government LIST Telstra Payphones layer
02484610X2,0248461130,GEORGE ST,MAJORS CREEK,NSW,2622,-35.566681,149.738361,,,Tasmania Government LIST Telstra Payphones layer
02484590X2,0248459133,6112 NERRIGA RD,NERRIGA,NSW,2622,-35.11445,150.08753,,,Tasmania Government LIST Telstra Payphones layer
02623660X2,0262366278,53 FOXLOW ST,CAPTAINS FLAT,NSW,2623,-35.591964,149.445218,,,Tasmania Government LIST Telstra Payphones layer
02645753X8,0264575000,KOSCIUSKO RD,CHARLOTTE PASS,NSW,2624,-36.43467,148.332275,,,Tasmania Government LIST Telstra Payphones layer
02645750X8,0264575507,KOSCIUSKO RD,PERISHER VALLEY,NSW,2624,-36.405197,148.412079,,,Tasmania Government LIST Telstra Payphones layer
