 , SUB_ADDR_TYP_CDE, SUB_ADDR_NR, ADD_ADDR_INFO, STREET_NR, STREET_NME, STREET_TYP_CDE, LOCALITY_NAME, STATE,Indigineous Sites, POST_CDE, ABS_AREA, SITE_LAT, SITE_LONGIT, payphones_at_site, NEAREST_PAYPHONE, DRV_PRIME_PROD_CDE, tty    ,  
02931021X2,,,CNR COLLINS ST,44,O'RIORDAN,ST,ALEXANDRIA,NSW,,2015,Alexandria,-33.91192,151.19751,1,02969958X2 .553 km,MPP1,,
02931023X2,,,OS FLATS JOHN NORT,38,BELVOIR,ST,SURRY HILLS,NSW,,2010,Surry Hills,-33.888921,151.210595,2,02969946X2 .138 km,MPP1,,
02931024X2,,,NR REDFERN ST,40,MOREHEAD,ST,REDFERN,NSW,,2016,Redfern,-33.893319,151.209178,2,02969803X2 .176 km,MPP1,,
02931028X2,,,NR MCEVOY ST,2,MCCAULEY,ST,ALEXANDRIA,NSW,,2015,Alexandria,-33.902303,151.198479,1,02931029X2 .402 km,MPP1,,
02931029X2,,,NEAR GEORGE ST,61,MCEVOY,ST,WATERLOO,NSW,,2017,Waterloo (NSW),-33.90101,151.20255,1,02969985X2 .301 km,MPP1,,
02931031X2,,,NR EDWARD LANE OPP,41,PITT,ST,REDFERN,NSW,,2016,Redfern,-33.890099,151.20449,1,02931071X2 .163 km,MPP1,,
02931032X2,,,CNR BELVOIR ST,500,ELIZABETH,ST,REDFERN,NSW,,2016,Redfern,-33.890066,151.207888,1,02931071X2 .174 km,MPP1W,,
02931035X2,,,NR PITT ST,73,WELLINGTON,ST,WATERLOO,NSW,,2017,Waterloo (NSW),-33.898268,151.204762,1,02969961X2 .156 km,MPP1W,,
02931037X2,,,,9,BOTANY,RD,WATERLOO,NSW,,2017,Waterloo (NSW),-33.895424,151.19911,1,02931075X2 .126 km,MPP1,,
02931071X2,,,CNR CLEVELAND ST,210,CHALMERS,ST,SURRY HILLS,NSW,,2010,Surry Hills,-33.88952,151.206114,1,02931031X2 .163 km,MPP1,,
02931073X2,,,CNR GIBBONS ST O/S,68,LAWSON,ST,REDFERN,NSW,,2016,Redfern,-33.891657,151.199906,1,02931807X2 .101 km,MPP1,,
02931075X2,,,CNR HENDERSON RD,44,BOTANY,RD,ALEXANDRIA,NSW,,2015,Alexandria,-33.896559,151.199187,1,02969943X2 .043 km,MPP1,,
02931126X1,,,SOUTHPOINT S/C,238,BUNNERONG,RD,HILLSDALE,NSW,,2036,Hillsdale,-33.95154,151.23151,1,02934916X2 .117 km,MPP1,,
02931300X7,,,CNR MEEKS ST,494,ANZAC,PDE,KINGSFORD,NSW,,2032,Kingsford (NSW),-33.922802,151.227417,1,02931391X2 .05 km,MPP1W,,
02931301X7,,,CNR MIDDLE ST,424,ANZACE,PDE,KINGSFORD,NSW,,2032,Kingsford (NSW),-33.921339,151.227025,1,02931391X2 .161 km,MPP1,,
02931303X7,,,NR ASQUITH ST,33,DALMENY,AVE,ROSEBERY,NSW,,2018,Rosebery (NSW),-33.92003,151.20708,1,02966946X2 .558 km,MPP1W,,
02931304X7,,,NR DUKE ST,111,ANZAC,PDE,KENSINGTON,NSW,,2033,Kensington (NSW),-33.909294,151.223215,1,02966235X2 .22 km,MPP1W,,
02931323X7,BAGCLM,5,QNTS T3 ARVLS OPP,0,SHIERS,AVE,MASCOT,NSW,,2020,Mascot,-33.932562,151.179272,1,02970003X2 .096 km,MPP1W,,
02931327X2,CHK/IN,G,T1 DEP L/S NTH,1,CENTRE,RD,MASCOT,NSW,,2020,Mascot,-33.936633,151.165813,1,02931342X2 .054 km,MPP1W,TTY,
02931342X2,EXIT,D,T1 ARR,1,CENTRE,RD,MASCOT,NSW,,2020,Mascot,-33.936214,151.166116,1,02931348X2 .038 km,MPP1W,,
02931348X2,,,T1 ARR MEETING PT,1,CENTRE,RD,MASCOT,NSW,,2020,Mascot,-33.935892,151.166277,1,02931342X2 .038 km,MPP1W,,
02931377X2,GATE,24,T1 PIER B DEP A/S,1,CENTRE,RD,MASCOT,NSW,,2020,Mascot,-33.936361,151.168122,1,02931348X2 .178 km,MPP1,,
02931383X2,OUTSID,WALL,UNSW SQUARE HOUSE,330,ANZAC,PDE,KENSINGTON,NSW,,2033,Kensington (NSW),-33.916412,151.226237,1,02931395X2 .25 km,MPP1W,,
02931384X2,,,NR 61 TODMAN AVE,1,BAKER,ST,KENSINGTON,NSW,,2033,Kensington (NSW),-33.907217,151.216923,1,02931304X7 .624 km,MPP1W,,
02931391X2,,,NR ANZAC PDE,48,BORRODALE,ST,KINGSFORD,NSW,,2032,Kingsford (NSW),-33.922789,151.226875,1,02931300X7 .05 km,MPP1,,
02931392X2,,,NR ANZAC PDE,9,ADDISON,ST,KENSINGTON,NSW,,2033,Kensington (NSW),-33.911652,151.222786,1,02931304X7 .265 km,MPP1W,,
02931395X2,,,OS UNISEARCH HOUSE,227,ANZAC,PDE,KENSINGTON,NSW,,2033,Kensington (NSW),-33.918664,151.22619,1,02931383X2 .25 km,MPP1,,
02931397X2,,,NR ANZAC PDE,20,ABBOTFORD,ST,KENSINGTON,NSW,,2033,Kensington (NSW),-33.904739,151.224611,1,02966235X2 .302 km,MPP1W,,
02931400X2,,,,8,LEXINGTON,PL,MAROUBRA,NSW,,2035,Maroubra,-33.949231,151.247321,1,02966103X2 .614 km,MPP1W,,
02931403X2,,,NEAR ANZAC PDE,205,MAROUBRA,RD,MAROUBRA,NSW,,2035,Maroubra,-33.94182,151.240032,1,02934411X2 .408 km,MPP1,,
02931409X2,,,CHILDREN HOSP AE,0,HIGH,ST,RANDWICK,NSW,,2031,Randwick,-33.91705,151.23881,1,02931421X2 .054 km,MPP1W,TTY,
02931411X2,,,PWH ADULTS FOYER,149,BARKER,ST,RANDWICK,NSW,,2031,Randwick,-33.918964,151.239194,1,02931423X2 .041 km,MPP1W,,
02931415X2,,,CNR FRENCHMANS RD,2,ST MARKS,RD,RANDWICK,NSW,,2031,Randwick,-33.908501,151.247554,1,02931422X2 .151 km,MPP1W,,
02931416X2,,,,37,BELMORE,RD,RANDWICK,NSW,,2031,Randwick,-33.913736,151.239884,1,02939829X2 .029 km,MPP1W,,
02931418X2,,,LIGHT RAIL PARKING,538,ANZAC,PDE,KINGSFORD,NSW,,2032,Kingsford (NSW),-33.924935,151.229553,1,02934919X2 .257 km,MPP1W,,
02931420X2,,,NR BELMORE RD,46,WARATAH,AVE,RANDWICK,NSW,,2031,Randwick,-33.914531,151.239925,1,02939804X1 .059 km,MPP1W,,
02931421X2,,,OS CHILDREN HOSP,0,HIGH,ST,RANDWICK,NSW,,2031,Randwick,-33.916813,151.23829,1,02931409X2 .054 km,MPP1W,,
02931422X2,,,OPP ROSCREA AVE,62,FRENCHMANS,RD,RANDWICK,NSW,,2031,Randwick,-33.90781,151.248972,1,02931415X2 .151 km,MPP1W,,
02931423X2,,,PWH BARKER ENTRANC,149,BARKER,ST,RANDWICK,NSW,,2031,Randwick,-33.91859,151.239157,1,02931411X2 .041 km,MPP1,,
02931426X2,,,NR PEROUSE,20,ST PAULS,ST,RANDWICK,NSW,,2031,Randwick,-33.920128,151.242516,1,02931437X2 .078 km,MPP1W,,
02931429X2,RM,WIFI,,122,AVOCA,ST,RANDWICK,NSW,,2031,Randwick,-33.912839,151.242091,1,02939815X2 .211 km,MPP1W,,
02931437X2,,,NR ST PAULS ST,55,PEROUSE,RD,RANDWICK,NSW,,2031,Randwick,-33.920764,151.242892,1,02931426X2 .078 km,MPP1W,,
02931601X2,,,NR WARATAH ST,1629,BOTANY,RD,BOTANY,NSW,,2019,Botany,-33.954154,151.204119,1,02931606X2 .342 km,MPP1W,,
02931603X2,,,O/S HIGH SCHOOL,19,DALLEY,AVE,PAGEWOOD,NSW,,2035,Pagewood,-33.942021,151.215194,1,02934914X2 1.315 km,MPP1W,,
02931606X2,,,NR EDGEHILL AVE,1300,BOTANY,RD,BOTANY,NSW,,2019,Botany,-33.952781,151.200796,1,02931601X2 .342 km,MPP4W,,
02931608X2,,,POST OFFICE,2,BANKSIA,ST,BOTANY,NSW,,2019,Botany,-33.94453,151.19699,1,02931606X2 .982 km,MPP1,,
02931736X2,LVL,,INTER AIRPORT RWS,0,AIRPORT,DRV,MASCOT,NSW,,2020,Mascot,-33.935168,151.166689,1,02931348X2 .089 km,MPP1,,
02931807X2,CNCRSE,,REDFERN RLWY STN,0,LAWSON,ST,REDFERN,NSW,,2016,Redfern,-33.891819,151.198819,1,02931073X2 .101 km,MPP1,,
02931904X2,,,NR DEVONSHIRE ST,101,CHALMERS,ST,CHIPPENDALE,NSW,,2008,Surry Hills,-33.885833,151.206885,1,02928191X2 .074 km,MPP1W,,
02932602X2,,,O/S POST OFFICE,56,MONCUR,ST,WOOLLAHRA,NSW,,2025,Woollahra,-33.888643,151.237143,1,02938907X2 .839 km,MPP1W,,
02932700X2,,,NR GOLDMAN LN,3,KNOX,ST,DOUBLE BAY,NSW,,2028,Double Bay,-33.877244,151.243255,1,02936231X2 .018 km,MPP1,,
02932701X2,,,NR BALFOUR RD,20,PLUMER,RD,BELLEVUE HILL,NSW,,2023,Bellevue Hill,-33.875604,151.259229,1,02937107X2 1.071 km,MPP1W,,
02932850X2,,,EDGECLIFF CENTRE,203,NEW SOUTH HEAD,RD,EDGECLIFF,NSW,,2027,Edgecliff,-33.879256,151.235823,1,02936233X2 .057 km,MPP1,,
02933105X2,,,NR MACLACHLAN AVE,139,BAYSWATER,RD,RUSHCUTTERS BAY,NSW,,2011,Rushcutters Bay,-33.876332,151.228442,1,02935830X2 .248 km,MPP1,,
02933110X2,,,CNR BOOMERANG PL,52,WILLIAM,ST,WOOLLOOMOOLOO,NSW,,2011,Woolloomooloo,-33.873937,151.214619,1,02938007X2 .143 km,MPP1,,
02933113X2,,,OS ST JOHNS CHURCH,231,VICTORIA,ST,DARLINGHURST,NSW,,2010,Darlinghurst,-33.877602,151.221477,1,02936009X2 .051 km,MPP1,,
02933119X2,,,NR LINDEN LN,47,FLINDERS,ST,SURRY HILLS,NSW,,2010,Surry Hills,-33.882193,151.217219,1,02936120X2 .101 km,MPP1,,
02933121X2,,,O/S HOPETOUN HTL,416,BOURKE,ST,SURRY HILLS,NSW,,2010,Surry Hills,-33.885418,151.215754,1,02936118X7 .198 km,MPP1W,,
02933718X2,,,OS NEILSON PK CAFE,1,PROMENADE,RD,VAUCLUSE,NSW,,2030,Vaucluse,-33.850921,151.266461,1,02938845X2 1.786 km,MPP1W,,
02934411X2,,,NR COOPER ST,236,MAROUBRA,RD,MAROUBRA,NSW,,2035,Maroubra,-33.94213,151.24444,1,02931403X2 .408 km,MPP1W,,
02934902X2,,,NR ANZAC PDE,130,FITZGERALD,AVE,MAROUBRA,NSW,,2035,Maroubra,-33.94617,151.2396,1,02931403X2 .485 km,MPP1W,,
02934914X2,,,NR BUNNERONG RD,17,MAROUBRA,RD,MAROUBRA,NSW,,2035,Maroubra,-33.94032,151.229301,1,02934935X2 .73 km,MPP1W,,
02934915X2,,,CNR BUNNERONG RD,1,SMITH,ST,EASTGARDENS,NSW,,2036,Eastgardens,-33.94692,151.22825,1,02934916X2 .486 km,MPP1W,,
02934916X2,,,NR FLINT RD,226,BUNNERONG,RD,EASTGARDENS,NSW,,2036,Eastgardens,-33.950498,151.231293,1,02931126X1 .117 km,MPP1W,,
02934919X2,,,,47,BUNNERONG,RD,KINGSFORD,NSW,,2032,Kingsford (NSW),-33.927177,151.228852,1,02931418X2 .257 km,MPP1W,,
02934927X2,,,NR TORRINGTON RD,307,MALABAR,RD,MAROUBRA,NSW,,2035,Maroubra,-33.93853,151.25748,1,02934930X2 .578 km,MPP1,,
02934930X2,,,CNR NYMBOIDA ST,202,MALABAR,RD,SOUTH COOGEE,NSW,,2034,South Coogee,-33.93334,151.25794,1,02966519X2 .555 km,MPP1W,,
02934931X2,,,OPP FENTON ST,38,MCKEON,ST,MAROUBRA,NSW,,2035,Maroubra,-33.945827,151.255942,1,02834711X2 .091 km,MPP1W,,
02934934X2,,,NR HOLMES,734,ANZAC,PDE,MAROUBRA,NSW,,2035,Maroubra,-33.933469,151.237872,1,02934935X2 .686 km,MPP1,,
02934935X2,,,NR SNAPE ST,169,BUNNERONG,RD,MAROUBRA,NSW,,2035,Maroubra,-33.933818,151.230444,1,02934934X2 .686 km,MPP1W,,
02934936X2,,,NR BOND ST,124,MARINE,PDE,MAROUBRA,NSW,,2035,Maroubra,-33.944665,151.260522,1,02834711X2 .401 km,MPP1W,,
02935646X2,,,,48,DARLINGHURST,RD,POTTS POINT,NSW,,2011,Potts Point,-33.873926,151.223503,1,02936805X2 .074 km,MPP1,,
02935700X2,,,,170,VICTORIA,ST,POTTS POINT,NSW,,2011,Potts Point,-33.872949,151.22267,1,02936809X2 .097 km,MPP1,,
02935701X2,,,NR DOWLING ST,57,COWPER WHARF,RD,WOOLLOOMOOLOO,NSW,,2011,Woolloomooloo,-33.869327,151.220909,1,02936809X2 .353 km,MPP1,,
02935702X2,,,OPP THE DOMAIN,68,SIR JOHN YOUNG,CRS,WOOLLOOMOOLOO,NSW,,2011,Woolloomooloo,-33.871632,151.216429,1,02935703X2 .227 km,MPP1,,
02935703X2,,,CNR BOURKE ST,126,WILLIAM,ST,WOOLLOOMOOLOO,NSW,,2011,Woolloomooloo,-33.874454,151.217876,1,02936132X2 .195 km,MPP1W,,
02935707X2,,,NEAR LLANKELLY PL ,9,DARLINGHURST,RD,POTTS POINT,NSW,,2011,Potts Point,-33.873207,151.224512,1,02936832X2 .042 km,MPP1,,
02935708X2,,,FITZROY GARDENS,1,ELIZABETH BAY,RD,ELIZABETH BAY,NSW,,2011,Elizabeth Bay,-33.872942,151.225548,1,02936832X2 .059 km,MPP1,,
02935810X2,,,,1,BAYSWATER,RD,POTTS POINT,NSW,,2011,Potts Point,-33.874936,151.222729,1,02936801X2 .008 km,MPP1,,
02935826X2,,,CNR ROSLYN ST,11,WARD,AVE,POTTS POINT,NSW,,2011,Potts Point,-33.873989,151.225204,1,02935707X2 .107 km,MPP1,,
02935827X2,,,OS NR ITHACA RD,70,ELIZABETH BAY,RD,ELIZABETH BAY,NSW,,2011,Elizabeth Bay,-33.871999,151.228262,1,02935708X2 .271 km,MPP1,,
02935830X2,,,O/S NR ROSLYN ST,84,ROSLYN,GARDNS,RUSHCUTTERS BAY,NSW,,2011,Rushcutters Bay,-33.87531,151.226043,1,02935826X2 .166 km,MPP1W,,
02935836X2,,,,18,KELLETT,ST,POTTS POINT,NSW,,2011,Potts Point,-33.874538,151.223595,1,02936811X2 .048 km,MPP1,,
02935838X2,,,KINGS CROSS RWS,107,DARLINGHURST,RD,POTTS POINT,NSW,,2011,Potts Point,-33.87452,151.2221,1,02935847X2 .041 km,MPP1W,,
02935842X2,,,,108,OXFORD,ST,DARLINGHURST,NSW,,2010,Darlinghurst,-33.87988,151.21609,1,02935844X2 .088 km,MPP1W,,
02935844X2,,,,185,OXFORD,ST,DARLINGHURST,NSW,,2010,Darlinghurst,-33.880508,151.21668,1,02936827X2 .061 km,MPP1,,
02935846X2,,,OS ST VINCNTS CLNC,438,VICTORIA,ST,DARLINGHURST,NSW,,2010,Darlinghurst,-33.881485,151.219113,1,02936806X1 .048 km,MPP1,,
02935847X2,,,CNR VICTORIA ST,111,DARLINGHURST,RD,POTTS POINT,NSW,,2011,Potts Point,-33.874769,151.222321,1,02935810X2 .028 km,MPP1,,
02936009X2,,,NR SURREY ST,326,VICTORIA,ST,DARLINGHURST,NSW,,2010,Darlinghurst,-33.87719,151.22172,1,02933113X2 .051 km,MPP1,,
02936011X2,LVL,5,ST VINCENTS HOSPIT,390,VICTORIA,ST,DARLINGHURST,NSW,,2010,Darlinghurst,-33.880155,151.220608,1,02936015X2 .023 km,MPP1,,
02936015X2,,,ST V HOSP EMRG ENT,390,VICTORIA,ST,DARLINGHURST,NSW,,2010,Darlinghurst,-33.880253,151.220838,1,02936011X2 .023 km,MPP1,TTY,
02936016X2,,,OPP ARNOLD PL,181,RILEY,ST,DARLINGHURST,NSW,,2010,Darlinghurst,-33.878249,151.214084,1,02936159X2 .107 km,MPP1W,,
02936102X7,,,CNR BURTON ST,384,VICTORIA,ST,DARLINGHURST,NSW,,2010,Darlinghurst,-33.879407,151.22109,1,02936011X2 .094 km,MPP1W,,
02936105X7,,,CNR BROUGHAM ST,230,WILLIAM,ST,POTTS POINT,NSW,,2011,Potts Point,-33.875099,151.221441,1,02935847X2 .087 km,MPP1,,
02936108X2,,,ADJ CAPTAIN COOK,162,FLINDERS,ST,SURRY HILLS,NSW,,2010,Paddington (NSW),-33.886174,151.218796,1,02933121X2 .293 km,MPP1,,
02936109X2,,,NR STH DOWLING ADJ,1,NAPIER,ST,PADDINGTON,NSW,,2021,Paddington (NSW),-33.883199,151.218796,1,02933119X2 .183 km,MPP1,,
02936113X7,,,ADJ 151 GOULBURN,0,RILEY,ST,SURRY HILLS,NSW,,2010,Darlinghurst,-33.879673,151.213868,1,02936121X2 .049 km,MPP1W,,
02936117X2,,,NR CROWN ST,150,ALBION,ST,SURRY HILLS,NSW,,2010,Surry Hills,-33.883514,151.214177,1,02936117X7 .013 km,MPP1W,,
02936117X7,,,CNR ALBION ST,351,CROWN,ST,SURRY HILLS,NSW,,2010,Surry Hills,-33.883631,151.21422,1,02936117X2 .013 km,MPP1W,,
02936118X7,,,ADJ CLOCK HOTEL,470,CROWN,ST,SURRY HILLS,NSW,,2010,Surry Hills,-33.886245,151.213844,1,02936138X2 .182 km,MPP1W,,
02936120X2,,,NEAR SHORT ST,348,BOURKE,ST,SURRY HILLS,NSW,,2010,Surry Hills,-33.882771,151.216373,1,02933119X2 .101 km,MPP1,,
02936121X2,,,NR OXFORD ST,258,CROWN,ST,DARLINGHURST,NSW,,2010,Darlinghurst,-33.879061,151.215336,1,02936113X7 .049 km,MPP1,,
02936129X2,OPP,,NR FORBES ST,102,BURTON,ST,DARLINGHURST,NSW,,2010,Darlinghurst,-33.87893,151.218606,1,02936011X2 .229 km,MPP1W,,
02936132X2,,,OS THE CHAPEL,107,STANLEY,ST,DARLINGHURST,NSW,,2010,Darlinghurst,-33.876107,151.21718,1,02936137X2 .162 km,MPP1,,
02936137X2,,,NR PALMER ST,232,LIVERPOOL,ST,DARLINGHURST,NSW,,2010,Darlinghurst,-33.877515,151.216696,1,02936132X2 .162 km,MPP1,,
02936138X2,,,NR BOURKE ST,70,ARTHUR,ST,SURRY HILLS,NSW,,2010,Surry Hills,-33.887503,151.215106,1,02936118X7 .182 km,MPP1W,,
02936139X2,,,NR STANLEY,95,RILEY,ST,DARLINGHURST,NSW,,2010,Darlinghurst,-33.875172,151.215089,1,02938006X2 .102 km,MPP1,,
02936159X2,,,NR RILEY ST,227,LIVERPOOL,ST,DARLINGHURST,NSW,,2010,Darlinghurst,-33.877384,151.214601,1,02936016X2 .107 km,MPP1,,
02936161X2,,,NR REGENT STREET,339,OXFORD,ST,PADDINGTON,NSW,,2021,Paddington (NSW),-33.885848,151.228484,1,02936168X2 .414 km,MPP1,,
02936168X2,,,NR GLENMORE RD,6,GOODHOPE,ST,PADDINGTON,NSW,,2021,Paddington (NSW),-33.882124,151.228367,1,02936161X2 .414 km,MPP1W,,
02936188X2,,,NEAR FIRE STATION,100,DARLINGHURST,RD,DARLINGHURST,NSW,,2010,Darlinghurst,-33.876039,151.22166,1,02938011X2 .024 km,MPP1,,
02936221X2,CNCRSE,,EDGECLIFF RLWY STN,203,NEW SOUTH HEAD,RD,EDGECLIFF,NSW,,2027,Edgecliff,-33.87946,151.23639,3,02932850X2 .057 km,MPP1,,
02936222X2,CNCRSE,,EDGECLIFF RLWY STN,203,NEW SOUTH HEAD,RD,EDGECLIFF,NSW,,2027,Edgecliff,-33.87946,151.23639,3,02932850X2 .057 km,MPP1,,
02936231X2,,,CNR NEW SOUTH HEAD,0,KNOX,ST,DOUBLE BAY,NSW,,2028,Double Bay,-33.877368,151.24339,1,02932700X2 .018 km,MPP1,,
02936232X2,,,NR SOUTH AVE,10,COOPER,ST,DOUBLE BAY,NSW,,2028,Double Bay,-33.87714,151.240811,1,02932700X2 .225 km,MPP1,,
02936233X2,CNCRSE,,EDGECLIFF RLWY STN,203,NEW SOUTH HEAD,RD,EDGECLIFF,NSW,,2027,Edgecliff,-33.87946,151.23639,3,02932850X2 .057 km,MPP1,,
02936301X2,,,NR DARLING POINT R,4,MITCHELL,RD,DARLING POINT,NSW,,2027,Darling Point,-33.870882,151.238382,1,02936232X2 .731 km,MPP1W,,
02936505X2,,,NR BONDI RD,36,DENHAM,ST,BONDI,NSW,,2026,Bondi,-33.894886,151.26838,1,02936512X2 .217 km,MPP1,,
02936506X2,,,,32,FLETCHER,ST,BONDI,NSW,,2026,Bondi,-33.89722,151.27105,2,02936505X2 .357 km,MPP1W,,
02936509X2,,,CNR DUDLEY ST,32,FLETCHER,ST,BONDI,NSW,,2026,Bondi,-33.89722,151.27105,2,02936505X2 .357 km,MPP1W,,
02936510X2,,,NR BLAIR ST,53,WAIROA,ST,NORTH BONDI,NSW,,2026,North Bondi,-33.885512,151.280803,1,02936536X2 .496 km,MPP1W,,
02936512X2,,,NR BONDI,43,IMPERIAL,AVE,BONDI,NSW,,2026,Bondi,-33.894762,151.266031,1,02938601X2 .157 km,MPP1W,,
02936515X2,,,NEAR O'BRIEN ST,158,GLENAYR,AVE,BONDI BEACH,NSW,,2026,Bondi Beach,-33.888822,151.270666,1,02936551X2 .13 km,MPP1W,,
02936518X2,,,,39,CAMPBELL,PDE,NORTH BONDI,NSW,,2026,North Bondi,-33.889478,151.28357,1,02936536X2 .071 km,MPP1,,
02936530X2,,,NR CAMPBELL PDE,2,NOTTS,AVE,BONDI BEACH,NSW,,2026,Bondi Beach,-33.894026,151.273251,1,02936553X2 .172 km,MPP1,,
02936531X2,,,NR GLENAYR ST,58,BLAIR,ST,NORTH BONDI,NSW,,2026,North Bondi,-33.88528,151.27409,1,02930000X2 .162 km,MPP1W,,
02936536X2,,,,88,BRIGHTON,BLV,NORTH BONDI,NSW,,2026,North Bondi,-33.889648,151.282818,1,02936518X2 .071 km,MPP1,,
02936537X2,,,NR CAMPBELL PDE,3,BEACH,RD,BONDI BEACH,NSW,,2026,Bondi Beach,-33.888718,151.276079,1,02930007X1 .053 km,MPP1,,
02936544X2,,,CNR HALL ST,1,JACQUES,AVE,BONDI BEACH,NSW,,2026,Bondi Beach,-33.890803,151.272907,1,02936552X2 .089 km,MPP1W,,
02936547X2,,,HOTEL BONDI,178,CAMPBELL,PDE,BONDI BEACH,NSW,,2026,Bondi Beach,-33.889958,151.275323,1,02913001X2 .093 km,MPP1,,
02936551X2,,,,58,HALL,ST,BONDI BEACH,NSW,,2026,Bondi Beach,-33.889744,151.271533,1,02936552X2 .083 km,MPP1W,,
02936552X2,,,CNR CONSETT AVE,40,HALL,ST,BONDI BEACH,NSW,,2026,Bondi Beach,-33.890249,151.272199,1,02936551X2 .083 km,MPP1W,,
02936553X2,,,CNR CAMPBELL PDE,2,LAMROCK,AVE,BONDI BEACH,NSW,,2026,Bondi Beach,-33.892502,151.272897,1,02913004X2 .082 km,MPP1W,,
02936801X2,,,NR DARLINGHURST RD,2,BAYSWATER,RD,POTTS POINT,NSW,,2011,Potts Point,-33.874799,151.222733,1,02935810X2 .008 km,MPP1,,
02936805X2,,,CNR ROSLYN ST,34,DARLINGHURST,RD,POTTS POINT,NSW,,2011,Potts Point,-33.873529,151.224141,1,02935707X2 .05 km,MPP1,,
02936806X1,,,ST VINCENTS CLINIC,438,VICTORIA,ST,DARLINGHURST,NSW,,2010,Darlinghurst,-33.881075,151.219306,1,02935846X2 .048 km,MPP1,,
02936807X2,,,O/S NR MCCLEAY ST,37,CHALLIS,AVE,POTTS POINT,NSW,,2011,Potts Point,-33.869031,151.225503,1,02936833X2 .124 km,MPP1W,,
02936809X2,,,NR ORWELL ST,140,VICTORIA,ST,POTTS POINT,NSW,,2011,Potts Point,-33.87208,151.22283,1,02935700X2 .097 km,MPP1,,
02936811X2,,,CNR KELLETT ST,18,BAYSWATER,RD,POTTS POINT,NSW,,2011,Potts Point,-33.874916,151.223341,1,02935836X2 .048 km,MPP1,,
02936816X2,,,CNR EARL PL,30,SPRINGFIELD,AVE,POTTS POINT,NSW,,2011,Potts Point,-33.872939,151.223729,1,02936805X2 .073 km,MPP1,,
02936818X2,,,FITZROY GRDNS ENTR,60,MACLEAY,ST,ELIZABETH BAY,NSW,,2011,Elizabeth Bay,-33.872333,151.225045,1,02936832X2 .077 km,MPP1W,,
02936822X2,,,OS CAMELOT INN,358,VICTORIA,ST,DARLINGHURST,NSW,,2010,Darlinghurst,-33.878191,151.221504,1,02933113X2 .065 km,MPP1,,
02936825X2,,,O/S BURDEKIN HOTEL,4,OXFORD,ST,DARLINGHURST,NSW,,2010,Darlinghurst,-33.877033,151.21263,1,02926735X2 .064 km,MPP1W,,
02936827X2,,,,191,OXFORD,ST,DARLINGHURST,NSW,,2010,Darlinghurst,-33.880814,151.217238,1,02935844X2 .061 km,MPP1,,
02936828X2,,,STCNR GREENS RD,25,OXFORD,ST,PADDINGTON,NSW,,2021,Paddington (NSW),-33.883408,151.220817,1,02938001X2 .151 km,MPP1,,
02936832X2,,,OS ELALAMEIN FOUNT,68,MACLEAY,ST,ELIZABETH BAY,NSW,,2011,Elizabeth Bay,-33.873021,151.224915,1,02935707X2 .042 km,MPP1,,
02936833X2,,,NR ROCKWALL CRES,77,MACLEAY,ST,POTTS POINT,NSW,,2011,Elizabeth Bay,-33.870145,151.225423,1,02936807X2 .124 km,MPP1W,,
02936902X2,,,NR BRONTE RD,184,BIRRELL,ST,BONDI JUNCTION,NSW,,2022,Bondi Junction,-33.896136,151.251408,1,02938704X2 .213 km,MPP1,,
02936903X2,,,NEAR ANGLESEA ST,138,BONDI,RD,BONDI,NSW,,2026,Bondi,-33.893332,151.260224,1,02936928X2 .223 km,MPP1,,
02936908X2,,,O/S POST OFFICE,7,BELLEVUE,RD,BELLEVUE HILL,NSW,,2023,Bellevue Hill,-33.88656,151.258499,1,02938902X2 .388 km,MPP1,,
02936915X2,,,CNR OXFORD ST,2,ADELAIDE,ST,BONDI JUNCTION,NSW,,2022,Bondi Junction,-33.89148,151.25193,1,02938604X2 .052 km,MPP1,,
02936916X2,,,NR ALBION ST,1,MACPHERSON,ST,WAVERLEY,NSW,,2024,Waverley (NSW),-33.90481,151.254399,1,02939823X2 .286 km,MPP1W,,
02936919X2,,,OPP BRONTE BEACH,471,BRONTE,RD,BRONTE,NSW,,2024,Bronte,-33.904837,151.267412,1,02936934X2 .374 km,MPP1W,,
02936920X2,,,NR JUDGES LANE,267,BRONTE,RD,WAVERLEY,NSW,,2024,Waverley (NSW),-33.902099,151.254511,1,02936916X2 .301 km,MPP1,,
02936924X2,,,NR MURRAY ST,414,BRONTE,RD,BRONTE,NSW,,2024,Bronte,-33.90289,151.26015,1,02936934X2 .483 km,MPP1W,,
02936928X2,,,ADJ NTH BONDI PO,50,OCEAN,ST,BONDI,NSW,,2026,Bondi,-33.893997,151.262504,1,02938601X2 .193 km,MPP1W,,
02936929X2,,,ADJ 28 BRONTE RD,1,GRAY,ST,BONDI JUNCTION,NSW,,2022,Bondi Junction,-33.893224,151.249706,1,02936942X2 .073 km,MPP1,,
02936930X2,,,NR HOLLYWOOD AVE,17,WAVERLEY,ST,BONDI JUNCTION,NSW,,2022,Bondi Junction,-33.892713,151.252018,1,02938604X2 .104 km,MPP1,,
02936934X2,,,NEAR YANKO AVE,128,MACPHERSON,ST,BRONTE,NSW,,2024,Bronte,-33.906118,151.263654,1,02936919X2 .374 km,MPP1,,
